RoMEO Record ID	Publisher	Policy Heading	Country	RoMEO colour	Published Permission	Published Restrictions	Published Max embargo	Accepted Permission	Accepted Restrictions	Accepted Max embargo	Submitted Permission	Submitted Restrictions	Submitted Max embargo	Open Access Publishing	Record Status	Updated
2663	"Massachusetts Institute of Technology Press (MIT Press)"	"Asian Development Review"	US	green	can	FALSE		cannot	FALSE		can	FALSE		All journals OA	public	2018-02-12
3014	"Massachusetts Institute of Technology Press (MIT Press)"	"Open Access Titles"	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2018-02-12
51	"Massachusetts Institute of Technology Press (MIT Press)"	[Default policy]	US	green	restricted	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2018-02-12
52	"Massachusetts Medical Society"	[Default policy]	US	white	restricted	FALSE	6	cannot	FALSE		cannot	FALSE			public	2013-09-19
104	"Materials Research Society"	[Default policy]	US	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2014-01-16
2830	"Mathematica Scandinavica"	[Default policy]	DK	green	cannot	FALSE		can	FALSE		can	FALSE			public	2016-07-20
429	"Mathematical Association of America (MAA)"	[Default policy]	US	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2017-06-26
1758	"Mathematical Sciences Publishers (MSP)"	[Default policy]	US	green	restricted	FALSE		can	FALSE		can	FALSE			public	2014-01-03
1397	"Mathematics Education Research Group of Australasia"	[Default policy]	AU	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2012-11-28
410	"Maths, Stats and OR Network (Mathstore)"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE			public	2008-02-21
796	"Max-Planck-Institut für Immaterialgüter- und Wettbewerbsrecht"	[Default policy]	DE	green	cannot	FALSE		can	FALSE		can	FALSE			public	2016-04-18
3235	"MayDay Group"	[Default policy]	__	blue	can	FALSE		cannot	FALSE		unclear	FALSE		All journals OA	public	2018-04-11
1292	"MC College, Department of Mathematics, Scientific Research Forum"	[Default policy]	IN	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2012-06-12
1288	"McGill University, Faculty of Education"	[Default policy]	CA	green	can	FALSE		can	FALSE		can	FALSE			public	2012-06-08
487	"MDPI"	[Default policy]	CH	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-12-14
628	"ME Sharpe"	[Default policy]	US	white	cannot	FALSE		restricted	FALSE	18	unclear	FALSE			public	2009-06-15
1031	"Medfarma - Edições Médicas"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-06-24
2742	"Media Systems Communications"	"Creative Commons Attribution Share Alike"	RO	green	can	FALSE		cannot	FALSE		can	FALSE		All journals OA	public	2016-02-15
1962	"Media Systems Communications"	[Default policy]	RO	green	can	FALSE		can	FALSE		can	FALSE			public	2016-02-24
1861	"Media- ja viestintätieteellinen seura (Finnish Association of Media and Communication Studies)"	[Default policy]	FI	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2017-02-28
1822	"Mediamusic"	[Default policy]	RU	green	can	FALSE		can	FALSE		can	FALSE			public	2014-03-20
299	"Medical Library Association"	[Default policy]	US	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2009-04-09
629	"Medicinal and Aromatic Plants Association of India (MAPAI)"	[Default policy]	IN	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2013-03-15
2295	"Medip Academy"	[Default policy]	IN	green	can	FALSE		can	FALSE		can	FALSE			public	2015-06-02
391	"Medizinverlage Stuttgart (Thieme Publishing Imprint)"	[Default policy]	DE	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2015-04-14
89	"Medknow Publications"	[Default policy]	IN	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-08-26
837	"MedPharm Publications (Medical and Pharmaceutical Publications)"	[Default policy]	ZA	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2010-11-11
1310	"Melbourne University, Law Review Association"	[Default policy]	AU	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2016-09-07
1582	"Memorial University of Newfoundland, Fisheries and Marine Institute, Centre for Applied Ocean Technology"	[Default policy]	CA	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2013-06-24
931	"Mendelian Society of Lund"	[Default policy]	SE	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2013-10-02
1273	"MEPTIC"	[Default policy]	MY	green	cannot	FALSE		can	FALSE		can	FALSE			public	2012-04-27
2033	"Merit Research Journals"	[Default policy]	AA	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2014-08-05
728	"Merlien"	[Default policy]	SG	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2010-01-21
616	"Meteoritical Society"	[Default policy]	AA	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2009-04-15
1738	"Meteorological Society of Japan"	[Default policy]	JP	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2018-02-12
3032	"MGTU im. N.È. Baumana (Bauman Moscow State  Technical University)"	[Default policy]	RU	green	can	FALSE		can	FALSE		can	FALSE			public	2017-06-16
2292	"Michael Joanna Publications"	[Default policy]	NG	green	can	FALSE		can	FALSE		can	FALSE			public	2015-06-01
53	"Michigan Law Review"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2015-03-27
642	"Michigan Library Association"	[Default policy]	US	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2011-08-12
1974	"Michigan Publishing"	"Bulletin of the American Society of Papyrologists"	US	blue	unknown	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-06-10
1971	"Michigan Publishing"	"Creative Commons Attribution Non-Commercial"	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-10
1976	"Michigan Publishing"	"Feminist Studies"	US	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2014-06-10
1975	"Michigan Publishing"	"Gender, Sexuality and Feminism"	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-10
1978	"Michigan Publishing"	"Journal of Electronic Publishing"	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-10
1973	"Michigan Publishing"	"Journal of the Abraham Lincoln Association"	US	green	unknown	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-10
1972	"Michigan Publishing"	"Michigan Family Review"	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-10
1977	"Michigan Publishing"	"Michigan Journal of Community Service Learning"	US	blue	can	FALSE		cannot	FALSE		unclear	FALSE		All journals OA	public	2014-06-10
1979	"Michigan Publishing"	"Trans-Asia Photography Review"	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-10
2278	"Michigan Publishing"	"Weave"	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-06-08
1970	"Michigan Publishing"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-10
2483	"Michigan State University Press"	[Default policy]	US	white	restricted	FALSE	12	restricted	FALSE	12	cannot	FALSE			public	2015-08-13
1782	"Microbiology Society"	"IJSEM"	GB	yellow	cannot	FALSE		restricted	FALSE	24	can	FALSE		Paid OA options	public	2014-09-05
2702	"Microbiology Society"	"JMM Case Reports"	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-09-30
2441	"Microbiology Society"	"Microbial Genomics"	GB	yellow	restricted	FALSE	6	restricted	FALSE	6	can	FALSE		All journals OA	public	2017-08-10
69	"Microbiology Society"	[Default policy]	GB	yellow	cannot	FALSE		restricted	FALSE	12	can	FALSE		Paid OA options	public	2015-09-30
2659	"Micropaleontology Press"	[Default policy]	US	green	restricted	FALSE		can	FALSE		can	FALSE			public	2015-09-09
3040	"Middle East Institute"	[Default policy]	US	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2017-07-18
2903	"Middle Tennessee State University"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2016-11-23
2910	"Midwest Public Affairs Conference"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-11-30
2019	"Mimesis Edizioni"	[Default policy]	IT	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-07-31
622	"Mineralogical Association of Canada"	[Default policy]	CA	white	unknown	FALSE		unclear	FALSE		unclear	FALSE			public	2009-04-21
493	"Mineralogical Society of America"	[Default policy]	US	white	cannot	FALSE		restricted	FALSE	12	cannot	FALSE		Paid OA options	public	2016-05-13
454	"Mineralogical Society"	[Default policy]	GB	green	restricted	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2017-02-22
2112	"Ministerstvo Vnutrennikh Del Rossiiskoi Federatsii, Tyumenskii Yuridicheskii Institut (Ministry of the Interior of the Russian Federation, Tyumen Advanced Training Institute)"	[Default policy]	RU	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-09-17
2644	"Ministry of Communication and Information Technology, R and D Center for Post and ICT Resources and Equipments"	[Default policy]	ID	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-02-09
2828	"Ministry of Defence of the Republic of Serbia"	[Default policy]	RS	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-12-07
977	"Ministério da Saúde, Instituto da Droga e da Toxicodependência"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-03-17
2169	"Miranda"	[Default policy]	FR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-12-02
1149	"Miskolci Egyetemi Kiadó"	[Default policy]	HU	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2012-02-27
806	"Missouri Botanical Garden Press"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2010-06-24
3114	"Mittelalter. Interdisziplinäre Forschung und Rezeptionsgeschichte"	[Default policy]	DE	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-10-26
128	"Modern Humanities Research Association (MHRA)"	[Default policy]	GB	white	cannot	FALSE		restricted	FALSE	12	cannot	FALSE			public	2017-03-17
1295	"Modern Language Association"	[Default policy]	US	green	restricted	FALSE		can	FALSE		can	FALSE			public	2012-06-21
1173	"Modern Science Publishers"	[Default policy]	EG	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2012-01-30
505	"Mohr Siebeck"	[Default policy]	DE	green	cannot	FALSE		can	FALSE		can	FALSE			public	2016-02-10
665	"Monash University ePress"	[Default policy]	AU	yellow	unknown	FALSE		cannot	FALSE		can	FALSE			public	2009-12-04
2105	"Mongabay.com"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-09-11
1769	"Montclair State University"	[Default policy]	US	yellow	cannot	FALSE		cannot	FALSE		can	FALSE			public	2014-01-22
2689	"Montenegrin Sports Academy"	[Default policy]	ME	green	can	FALSE		can	FALSE		can	FALSE			public	2015-09-29
1869	"Moskovskii Institut Energobezopasnosti i Energosberezheniya"	[Default policy]	RU	green	can	FALSE		can	FALSE		can	FALSE			public	2014-04-16
2915	"MTA-DE Közszolgáltatási Kutatócsoport"	[Default policy]	HU	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2018-01-18
144	"Multi-Science Publishing"	[Default policy]	GB	white	restricted	FALSE	6	cannot	FALSE		cannot	FALSE		Paid OA options	public	2014-03-18
190	"Multilingual Matters & Channel View Publications"	[Default policy]	GB	green	unknown	FALSE		can	FALSE		can	FALSE			public	2009-04-09
872	"Município de Aljustrel"	[Default policy]	PT	white	restricted	FALSE	12	cannot	FALSE		cannot	FALSE			public	2010-11-22
1008	"Museu de Ciències Naturals de Barcelona (Museum of Natural Sciences of Barcelona)"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2011-05-13
873	"Museu Nacional de Arqueologia"	[Default policy]	PT	white	restricted	FALSE	6	cannot	FALSE		cannot	FALSE			public	2010-11-22
1655	"Museum d'Histoire Naturelle de la Ville de Geneve"	[Default policy]	CH	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2013-09-23
2736	"Mustafa Kemal Üniversitesi"	[Default policy]	TR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-02-05
564	"Mycological Society of America"	[Default policy]	US	blue	can	FALSE		can	FALSE		unclear	FALSE			public	2009-02-27
1040	"Mycotaxon"	[Default policy]	US	white	restricted	FALSE	24	restricted	FALSE	24	cannot	FALSE			public	2011-09-08
1384	"Mythopoeic Society"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2012-11-16
2507	"N&N Global Technology"	[Default policy]	TN	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2015-08-14
1604	"National Academy of Sciences of the Republic of Armenia"	"Creative Commons"	AM	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2013-08-08
1603	"National Academy of Sciences of the Republic of Armenia"	[Default policy]	AM	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2013-08-08
94	"National Academy of Sciences"	[Default policy]	US	yellow	restricted	TRUE		restricted	TRUE		can	FALSE		Paid OA options	public	2018-02-21
1185	"National Agricultural Research and Development Institute (NARDI)"	[Default policy]	RO	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2012-02-24
2601	"National Association for Media Literacy Education"	[Default policy]	US	green	cannot	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-27
2714	"National Association of Educators in Practice"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-12-23
2870	"National Association of Psychiatric Intensive Care and Low Secure Units (napicu)"	[Default policy]	GB	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2016-09-09
1304	"National Athletic Trainers' Associaton"	[Default policy]	US	white	cannot	FALSE		unclear	FALSE		cannot	FALSE			public	2018-02-28
1495	"National Aviation University"	[Default policy]	UA	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2013-04-11
2103	"National Cave Research and Protection Organization"	[Default policy]	IN	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2014-09-11
2247	"National Center for the Study of Collective Bargaining in Higher Education and the Professions"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-02-26
1025	"National Conference of Bankruptcy Judges"	[Default policy]	US	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2011-06-24
805	"National Council of Teachers of English (NCTE)"	[Default policy]	US	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2010-06-23
2091	"National Inquiry Services Centre (NISC)"	"18 month embargo"	ZA	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-09-03
568	"National Inquiry Services Centre (NISC)"	[Default policy]	ZA	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-09-03
2330	"National Institute for Aerospace Research “Elie Carafoli”  (INCAS)"	[Default policy]	RO	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2015-06-15
751	"National Institute for Materials Science (NIMS)"	[Default policy]	JP	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-03-24
988	"National Institute of Environmental Health Sciences (NIEHS)"	[Default policy]	US	blue	can	FALSE		can	FALSE		unclear	FALSE		All journals OA	public	2011-03-31
2113	"National Numeracy Network (NNN)"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-09-25
2070	"National Research University Higher School of Economics"	[Default policy]	RU	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-08-12
1201	"National Shellfisheries Association"	[Default policy]	US	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2012-03-16
2117	"National University of Kyiv-Mohyla Academy"	[Default policy]	UA	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2014-09-25
1657	"National University of Singapore, East Asian Institute (EAI)"	[Default policy]	SG	green	cannot	FALSE		can	FALSE		can	FALSE			public	2013-09-24
288	"National Youth Agency"	[Default policy]	GB	white	unknown	FALSE		restricted	TRUE		cannot	FALSE			public	2009-01-30
2876	"Natural Product Incorporation"	[Default policy]	US	blue	cannot	FALSE		can	FALSE		unclear	FALSE			public	2016-09-20
1420	"Nature Publishing Group"	"EMBO"	GB	white	cannot	FALSE		restricted	FALSE	6	unclear	FALSE		Paid OA options	public	2014-04-14
1488	"Nature Publishing Group"	"Nature Communications"	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-01-22
1456	"Nature Publishing Group"	"Open Access Hybrid Model Option A"	GB	yellow	cannot	FALSE		restricted	FALSE	6	can	FALSE		Paid OA options	public	2013-03-06
1457	"Nature Publishing Group"	"Open Access Hybrid Model Option B"	GB	yellow	cannot	FALSE		restricted	FALSE	6	can	FALSE		Paid OA options	public	2013-03-06
2897	"Nature Publishing Group"	"Open Access Hybrid Model Option C"	GB	yellow	cannot	FALSE		restricted	FALSE	6	can	FALSE		Paid OA options	public	2016-11-09
2896	"Nature Publishing Group"	"Open Access Hybrid Model Option D"	GB	yellow	cannot	FALSE		restricted	FALSE	6	can	FALSE		Paid OA options	public	2016-11-09
1458	"Nature Publishing Group"	"Open Access Journals - Option A"	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2013-03-06
1459	"Nature Publishing Group"	"Open Access Journals - Option B"	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2013-03-06
2223	"Nature Publishing Group"	"Open Access Journals - Option C"	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-11-14
54	"Nature Publishing Group"	[Default policy]	GB	yellow	cannot	FALSE		restricted	FALSE	6	can	FALSE			public	2014-12-09
996	"Naturfagsenteret"	[Default policy]	NO	green	can	FALSE		cannot	FALSE		can	FALSE			public	2011-04-13
2203	"Network for the Veterinarians of Bangladesh"	[Default policy]	BD	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-01-08
2196	"Neurama"	[Default policy]	ES	green	can	FALSE		can	FALSE		can	FALSE			public	2014-12-22
458	"New Century Health Publishers"	[Default policy]	US	yellow	restricted	TRUE		restricted	TRUE		can	FALSE			public	2008-10-02
1949	"New Century Science Press"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-04
3123	"New Law Journal"	[Default policy]	GB	white	restricted	FALSE	0	cannot	FALSE		unclear	FALSE			public	2017-11-30
578	"New Left Review"	[Default policy]	US	white	restricted	TRUE		cannot	FALSE		unclear	FALSE			public	2009-04-09
